Ano,Trimestre,Mês,Dia,DIVIDA_ATUAL,ID_CONTA,NU_DIAS_ATRASO,Questão 2 - Base 2.QTD_PARCELAMENTO_12M,Questão 2 - Base 2.QTD_PARCELAMENTO_3M,Questão 2 - Base 2.QTD_PARCELAMENTO_6M,Questão 2 - Base 3.LIMITE,Questão 2 - Base 5.QTD_ACIONAMENTO_1M,Questão 2 - Base 5.QTD_ACIONAMENTO_10D,Questão 2 - Base 5.QTD_ACIONAMENTO_3M,Questão 2 - Base 5.QTD_ACIONAMENTO_6M,Questão 2 - Base 5.QTD_CP_10D,Questão 2 - Base 5.QTD_CP_1M,Questão 2 - Base 5.QTD_CP_3M,Questão 2 - Base 5.QTD_CP_6M,Questão 2 - Base 5.QTD_CPC_10D,Questão 2 - Base 5.QTD_CPC_1M,Questão 2 - Base 5.QTD_CPC_3M,Questão 2 - Base 5.QTD_CPC_6M,RESPOSTA,RESPOSTA - Copiar,VALOR_CRELIQ
2018,Trim 4,novembro,22,2093.57,1325902,347,0,0,0,562,5,0,9,24,0,0,0,0,0,0,0,0,0,0,1146.55
2018,Trim 4,novembro,22,1681.15,1325915,242,0,0,0,720,3,2,100,115,0,0,0,0,0,0,0,0,0,0,1128.97
2018,Trim 4,novembro,22,803.1,1325944,216,0,0,0,270,44,27,44,44,0,0,0,0,0,0,0,0,0,0,567.26
2018,Trim 4,novembro,22,1474.45,1325984,321,2,2,2,539,3,1,3,3,0,0,0,0,0,0,0,0,0,0,849.31
2018,Trim 4,novembro,22,805.15,1325986,316,0,0,0,270,5,1,82,164,0,1,9,28,0,1,1,1,0,0,468.3
2018,Trim 4,novembro,22,1002.88,1326016,301,0,0,0,270,22,12,79,247,1,1,1,1,0,0,0,0,0,0,600.56
2018,Trim 4,novembro,22,40935.24,1326036,5157,0,0,0,11394,63,9,378,1098,0,0,0,0,0,0,0,0,0,0,30352.59
2018,Trim 4,novembro,22,31470.66,1326066,7290,0,0,0,11826,63,18,360,909,0,0,0,0,0,0,0,0,0,0,20015.37
2018,Trim 4,novembro,22,1133.09,1326109,242,0,0,0,225,0,0,10,24,0,0,0,0,0,0,0,0,0,0,760.92
2018,Trim 4,novembro,22,11142.84,1326125,804,4,4,4,5392,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8103.2
2018,Trim 4,novembro,22,1201.09,1326127,280,1,1,1,270,4,0,69,129,0,0,0,0,0,0,0,0,0,0,749.2
2018,Trim 4,novembro,22,514.88,1326137,311,1,1,1,663,1,0,1,5,0,0,0,0,0,0,0,0,1,1,302.39
2018,Trim 4,novembro,22,1129.66,1326149,306,0,0,0,404,3,1,34,243,0,0,0,0,0,0,0,0,0,0,669.94
2018,Trim 4,novembro,22,1323.35,1326167,280,0,0,0,270,2,1,3,4,0,0,0,0,0,0,0,0,0,0,825.46
2018,Trim 4,novembro,22,1037.29,1326189,252,0,0,0,454,2,0,4,12,0,0,0,0,0,0,0,0,0,0,683.19
2018,Trim 4,novembro,22,1272.1,1326236,275,1,1,1,337,9,8,9,9,0,0,0,0,0,0,0,0,0,0,801.24
2018,Trim 4,novembro,22,1066.55,1326252,221,0,0,0,270,2,0,134,177,0,0,0,0,0,0,0,0,0,0,746.06
2018,Trim 4,novembro,22,963.73,1326254,242,0,0,0,270,4,2,13,113,0,0,0,0,0,0,0,0,0,0,647.19
2018,Trim 4,novembro,22,21172.16,1326267,1808,0,0,0,2160,776,88,1748,2260,0,8,24,32,0,0,0,8,0,0,14666.88
2018,Trim 4,novembro,22,971.84,1326276,270,0,0,0,169,5,1,44,209,0,0,0,1,0,0,0,0,0,0,618.09
2018,Trim 4,novembro,22,28866.51,1326277,6534,0,0,0,7290,756,126,2709,3357,0,9,9,9,0,0,9,9,0,0,19385.46
2018,Trim 4,novembro,22,440.22,1326345,247,0,0,0,291,11,11,30,42,0,0,4,5,0,0,0,0,0,0,292.78
2018,Trim 4,novembro,22,22522.72,1326369,1688,0,0,0,8888,108,32,264,372,0,0,8,8,0,0,0,0,0,0,16063.76
2018,Trim 4,novembro,22,16876.8,1326384,1976,0,0,0,6784,84,76,244,536,8,8,16,28,0,0,0,0,0,0,11224
2018,Trim 4,novembro,22,86006.61,1326386,7290,0,0,0,42471,288,81,702,1278,0,0,9,9,0,0,0,0,0,0,54700.11
2018,Trim 4,novembro,22,13969.76,1326388,1936,0,0,0,6864,68,12,260,376,0,0,0,0,0,0,4,8,0,0,9381.36
2018,Trim 4,novembro,22,450.94,1326395,270,0,0,0,270,2,1,2,7,0,0,0,0,0,0,0,0,0,0,286.8
2018,Trim 4,novembro,22,1059.01,1326396,257,1,1,1,317,2,0,2,2,0,0,0,0,0,0,0,0,0,0,690.75
2018,Trim 4,novembro,22,2058.66,1326528,285,0,0,0,270,2,0,4,127,0,0,0,0,0,0,0,0,0,0,1271.72
2018,Trim 4,novembro,22,895.15,1326535,270,0,0,0,672,2,1,2,2,0,0,0,0,0,0,0,0,0,0,569.31
2018,Trim 4,novembro,22,8068.16,1326539,1936,0,0,0,6744,52,32,112,184,0,0,0,0,4,4,4,4,0,0,5418.16
2018,Trim 4,novembro,22,498,1326553,226,1,1,1,270,,,,,,,,,,,,,0,0,344.99
2018,Trim 4,novembro,22,1236.52,1326600,301,0,0,0,270,3,2,3,4,0,0,0,0,0,0,0,0,0,0,740.47
2018,Trim 4,novembro,22,62272.53,1326603,7938,0,0,0,45495,351,54,1863,2655,0,0,0,0,0,0,0,0,0,0,37801.62
2018,Trim 4,novembro,22,2443.36,1326606,332,0,0,0,674,7,0,74,142,0,0,0,0,0,0,0,0,0,0,1377.67
2018,Trim 4,novembro,22,15061.76,1326633,1640,8,8,8,2696,184,40,1340,1976,0,0,20,28,0,0,16,20,0,0,10868.32
2018,Trim 4,novembro,22,969.73,1326647,226,0,0,0,270,1,0,118,214,0,0,0,1,0,0,0,0,0,0,671.78
2018,Trim 4,novembro,22,387.52,1326675,226,0,0,0,270,17,10,174,188,0,0,0,0,0,0,2,3,0,0,268.45
2018,Trim 4,novembro,22,5920.96,1326682,1808,0,0,0,2160,36,20,968,2228,4,4,16,24,0,0,0,0,0,0,4101.76
2018,Trim 4,novembro,22,1137,1326713,290,0,0,0,270,,,,,,,,,,,,,0,0,695.58
2018,Trim 4,novembro,22,1681.1,1326746,191,0,0,0,337,13,10,13,13,0,0,0,0,0,0,0,0,0,0,1246.49
2018,Trim 4,novembro,22,541.74,1326748,301,0,0,0,225,1,0,5,5,0,0,0,0,0,0,0,0,1,1,324.42
2018,Trim 4,novembro,22,3828.32,1326750,1808,0,0,0,5248,28,4,392,704,0,0,0,0,0,0,0,0,0,0,2652.08
2018,Trim 4,novembro,22,700.33,1326784,196,0,0,0,337,15,0,56,328,0,0,0,1,0,0,0,0,0,0,514.26
2018,Trim 4,novembro,22,1867.98,1326800,235,0,0,0,824,14,8,40,40,0,0,0,0,0,0,0,0,0,0,1271.61
2018,Trim 4,novembro,22,1126.18,1326801,226,0,0,0,351,16,9,45,356,1,1,1,1,1,1,1,1,0,0,780.16
2018,Trim 4,novembro,22,1327.65,1326870,342,2,2,2,594,,,,,,,,,,,,,0,0,734.19
2018,Trim 4,novembro,22,3139.68,1326876,1808,0,0,0,3592,60,20,780,1552,0,0,20,48,0,0,12,16,0,0,2175.04
2018,Trim 4,novembro,22,1251.43,1326895,275,0,0,0,333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,788.21
2018,Trim 4,novembro,22,28973.12,1326950,2776,0,0,0,4792,96,48,552,816,0,0,0,0,0,0,0,0,0,0,15867.2
2018,Trim 4,novembro,22,15943.76,1326960,2408,0,0,0,3368,12,8,96,128,0,0,0,0,0,0,0,0,0,0,9547.68
2018,Trim 4,novembro,22,1997.31,1326981,306,0,0,0,629,29,7,130,225,0,0,0,0,0,0,0,0,0,0,1184.51
2018,Trim 4,novembro,22,1399.1,1327009,196,0,0,0,337,5,1,124,311,0,0,2,3,0,0,0,0,0,0,1027.37
2018,Trim 4,novembro,22,2707.46,1327022,301,0,0,0,270,9,9,9,9,0,0,0,0,0,0,0,0,0,0,1621.33
2018,Trim 4,novembro,22,1059.87,1327064,211,0,0,0,270,3,0,199,322,0,0,0,0,0,0,0,0,0,0,755.92
2018,Trim 4,novembro,22,895.53,1327086,226,0,0,0,421,3,2,4,4,0,0,0,0,0,0,0,0,0,0,620.37
2018,Trim 4,novembro,22,695.16,1327107,325,0,0,0,1361,,,,,,,,,,,,,0,0,397.33
2018,Trim 4,novembro,22,1231.63,1327126,270,0,0,0,618,0,0,3,51,0,0,0,0,0,0,1,1,0,0,783.31
2018,Trim 4,novembro,22,1413.43,1327131,270,1,1,1,270,0,0,0,7,0,0,0,2,0,0,0,0,0,0,898.94
2018,Trim 4,novembro,22,1336.22,1327160,311,1,1,1,503,16,12,20,21,0,0,0,0,0,0,0,0,0,0,784.79
2018,Trim 4,novembro,22,10258.64,1327209,1528,8,8,8,3368,24,0,112,196,0,0,0,0,0,0,0,0,0,0,7606.48
2018,Trim 4,novembro,22,574.19,1327226,285,0,0,0,270,2,2,5,10,0,0,0,0,0,0,0,0,0,0,354.7
2018,Trim 4,novembro,22,888.7,1327257,247,0,0,0,270,9,8,9,9,1,1,1,1,0,0,0,0,0,0,591.03
2018,Trim 4,novembro,22,51518.16,1327292,7830,0,0,0,7290,81,18,1287,3528,0,0,0,0,0,0,0,0,0,0,31517.1
2018,Trim 4,novembro,22,667.78,1327325,216,2,1,2,225,0,0,2,2,0,0,0,0,0,0,0,0,0,0,471.67
2018,Trim 4,novembro,22,1116.56,1327436,316,0,0,0,270,5,5,5,5,0,0,0,0,0,0,0,0,0,0,649.44
2018,Trim 4,novembro,22,666.69,1327455,242,1,1,1,270,2,1,2,20,0,0,0,2,0,0,0,1,0,0,447.71
2018,Trim 4,novembro,22,499.16,1327570,285,0,0,0,270,3,0,3,3,0,1,1,1,0,0,0,0,0,0,308.35
2018,Trim 4,novembro,22,1043.51,1327572,257,0,0,0,348,2,1,18,83,0,1,1,2,0,0,0,0,0,0,680.64
2018,Trim 4,novembro,22,1720.64,1327577,275,0,0,0,618,3,0,14,32,0,0,0,1,0,0,0,0,0,0,1083.75
2018,Trim 4,novembro,22,1413.01,1327631,342,0,0,0,539,4,2,36,45,0,0,2,2,0,0,0,0,0,0,781.39
2018,Trim 4,novembro,22,1166.7,1327641,221,0,0,0,364,,,,,,,,,,,,,0,0,816.11
2018,Trim 4,novembro,22,669.03,1327650,196,0,0,0,270,5,0,8,75,0,0,0,0,0,0,0,0,0,0,491.28
2018,Trim 4,novembro,22,584.29,1327700,191,0,0,0,270,0,0,1,35,0,0,0,8,0,0,0,0,0,0,433.24
2018,Trim 4,novembro,22,24168.24,1327706,2568,0,0,0,7192,56,0,320,1140,0,0,8,8,0,0,0,0,0,0,13921.44
2018,Trim 4,novembro,22,1170.9,1327714,226,0,0,0,648,5,5,5,39,0,0,0,3,1,1,1,1,0,0,811.13
2018,Trim 4,novembro,22,4783,1327721,1028,0,0,0,1080,76,8,268,332,0,0,0,0,0,0,0,0,0,0,3119.76
2018,Trim 4,novembro,22,592.56,1327725,321,0,0,0,169,15,11,15,15,0,0,0,0,0,0,0,0,0,0,341.33
2018,Trim 4,novembro,22,2629.98,1327778,311,0,0,0,1053,13,8,13,13,0,0,0,0,0,0,0,0,0,0,1544.63
2018,Trim 4,novembro,22,20082.96,1327779,1936,0,0,0,3400,68,0,356,524,0,0,16,20,0,0,0,0,0,0,13486.64
2018,Trim 4,novembro,22,3119.22,1327799,221,0,0,0,547,7,3,204,300,0,1,5,7,0,0,2,3,1,1,2181.91
2018,Trim 4,novembro,22,815.2,1327872,257,0,0,0,270,9,8,9,9,0,0,0,0,0,0,0,0,0,0,531.73
2018,Trim 4,novembro,22,1022.54,1327890,191,0,0,0,337,,,,,,,,,,,,,0,0,758.19
2018,Trim 4,novembro,22,1065.03,1327903,325,0,0,0,421,2,0,33,35,0,0,5,6,0,0,0,0,0,0,608.73
2018,Trim 4,novembro,22,582.11,1327931,262,1,1,1,270,1,0,1,20,0,0,0,1,0,0,0,0,0,0,376.02
2018,Trim 4,novembro,22,81800.01,1327944,6669,0,0,0,39447,279,36,2070,3249,0,0,9,27,0,0,0,0,0,0,54401.76
2018,Trim 4,novembro,22,2495.24,1327951,347,0,0,0,899,12,9,12,12,0,0,0,0,0,0,0,0,0,0,1366.53
2018,Trim 4,novembro,22,1485.88,1328012,216,0,0,0,270,12,7,12,12,0,0,0,0,0,0,0,0,0,0,1049.52
2018,Trim 4,novembro,22,652.73,1328019,205,0,0,0,270,12,11,12,12,1,1,1,1,0,0,0,0,0,0,471
2018,Trim 4,novembro,22,1094.79,1328030,242,0,0,0,534,3,1,34,169,1,1,7,8,0,0,0,0,0,0,735.2
2018,Trim 4,novembro,22,919.28,1328038,270,1,1,1,270,,,,,,,,,,,,,0,0,584.66
2018,Trim 4,novembro,22,21337.28,1328057,1688,0,0,0,13480,104,36,288,368,0,0,0,4,0,0,0,0,0,0,15218.24
2018,Trim 4,novembro,22,1771.12,1328062,316,1,1,1,562,4,2,4,14,0,0,0,0,0,0,0,0,0,0,1030.16
2018,Trim 4,novembro,22,9593.76,1328077,2056,0,0,0,3232,108,44,152,272,0,4,4,8,0,0,4,4,0,0,6257.68
2018,Trim 4,novembro,22,1088.56,1328137,285,0,0,0,270,20,10,34,61,1,2,2,2,0,0,3,4,0,0,672.45
2018,Trim 4,novembro,22,1139.55,1328139,275,0,0,0,545,27,0,174,194,0,0,0,0,0,0,0,3,0,0,717.75
2018,Trim 4,novembro,22,8242.16,1328153,1728,0,0,0,2160,148,68,308,424,0,0,4,8,0,0,4,4,0,0,5821.68
2018,Trim 4,novembro,22,683.74,1328168,285,0,0,0,270,3,0,61,142,0,0,0,0,0,0,0,0,0,0,422.37
2018,Trim 4,novembro,22,2347.02,1328211,270,1,1,1,528,14,10,14,14,1,1,1,1,0,0,0,0,0,0,1492.71
2018,Trim 4,novembro,22,709.35,1328234,221,0,0,0,270,1,0,1,1,0,0,0,0,0,0,0,0,0,0,496.19
2018,Trim 4,novembro,22,22183.36,1328258,1640,0,0,0,9224,64,36,160,280,4,4,12,28,0,0,0,0,0,0,16007.2
2018,Trim 4,novembro,22,1032.9,1328291,205,1,1,1,459,3,0,39,87,0,0,0,0,0,0,0,0,0,0,745.33
2018,Trim 4,novembro,22,13114.4,1328301,2568,0,0,0,2608,28,8,236,1120,0,0,0,8,0,0,0,0,0,0,7554.16
2018,Trim 4,novembro,22,16590.24,1328325,2352,8,8,8,3592,80,36,236,444,0,4,20,28,0,0,0,4,0,0,10070.8
2018,Trim 4,novembro,22,1062.42,1328351,306,1,1,1,270,3,0,58,253,0,0,0,0,0,0,0,0,0,0,630.07
2018,Trim 4,novembro,22,932.53,1328368,211,1,1,1,270,14,11,14,14,0,0,0,0,0,0,0,0,0,0,665.1
2018,Trim 4,novembro,22,1212.34,1328375,270,0,0,0,225,9,1,117,272,0,0,2,3,0,1,3,4,0,0,771.04
2018,Trim 4,novembro,22,959.82,1328381,231,0,0,0,448,0,0,21,40,0,0,0,0,0,0,0,0,0,0,658.48
2018,Trim 4,novembro,22,784.92,1328394,290,0,0,0,270,0,0,0,25,0,0,0,0,0,0,0,0,0,0,480.19
2018,Trim 4,novembro,22,1372.37,1328405,221,0,0,0,337,2,2,18,121,0,0,0,1,0,0,0,0,0,0,959.98
2018,Trim 4,novembro,22,839.42,1328439,316,0,0,0,539,3,2,9,28,0,0,0,1,0,0,0,1,0,0,488.24
2018,Trim 4,novembro,22,15402.32,1328495,2096,0,0,0,3960,156,32,616,1260,0,4,12,12,0,4,12,12,0,0,9949.28
2018,Trim 4,novembro,22,859.64,1328504,270,0,0,0,270,3,1,3,3,0,0,0,0,0,0,0,0,0,0,546.73
2018,Trim 4,novembro,22,26068.77,1328511,6237,0,0,0,7290,135,36,774,1296,0,0,0,36,0,0,0,0,0,0,17884.26
2018,Trim 4,novembro,22,1070.55,1328577,316,0,0,0,270,2,0,112,151,0,0,0,0,0,0,2,3,0,0,622.67
2018,Trim 4,novembro,22,1092.22,1328614,285,0,0,0,270,6,0,47,102,0,0,0,2,0,0,0,0,0,0,674.71
2018,Trim 4,novembro,22,801.72,1328642,205,1,0,1,270,,,,,,,,,,,,,0,0,578.51
2018,Trim 4,novembro,22,2694.73,1328707,252,0,0,0,1124,1,0,63,63,0,0,2,2,0,0,0,0,0,0,1774.83
2018,Trim 4,novembro,22,2380.79,1328725,332,0,0,0,674,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1342.39
2018,Trim 4,novembro,22,1395.99,1328745,306,0,0,0,270,12,10,12,22,0,0,0,1,0,0,0,0,0,0,827.89
2018,Trim 4,novembro,22,844.44,1328794,235,1,1,1,270,1,0,5,8,0,0,0,2,0,0,0,0,0,0,574.84
2018,Trim 4,novembro,22,3440.72,1328804,2160,0,0,0,2704,20,8,48,140,0,0,0,4,0,0,0,0,0,0,2188.32
2018,Trim 4,novembro,22,22475.76,1328806,2568,0,0,0,4312,52,8,224,356,0,0,0,4,0,0,0,0,0,0,12946.48
2018,Trim 4,novembro,22,901.56,1328825,216,0,0,0,270,,,,,,,,,,,,,0,0,636.8
2018,Trim 4,novembro,22,870.06,1328827,231,3,1,3,440,,,,,,,,,,,,,0,0,596.9
2018,Trim 4,novembro,22,1226.12,1328834,301,0,0,0,270,11,9,11,11,0,0,0,0,0,0,0,0,0,0,734.25
2018,Trim 4,novembro,22,110840.13,1328861,8964,0,0,0,24273,333,63,810,1422,0,0,0,0,0,0,0,0,0,0,62496.63
2018,Trim 4,novembro,22,1096.75,1328876,321,0,0,0,270,,,,,,,,,,,,,0,0,631.75
2018,Trim 4,novembro,22,11988.88,1328883,2776,0,0,0,2160,100,12,368,488,0,0,8,8,0,0,0,0,0,0,6565.76
2018,Trim 4,novembro,22,1195.17,1328890,301,0,0,0,270,0,0,71,75,0,0,0,0,0,0,0,0,0,0,715.71
2018,Trim 4,novembro,22,1459.91,1328992,347,0,0,0,883,1,1,1,1,0,0,0,0,0,0,0,0,0,0,799.53
2018,Trim 4,novembro,22,225.81,1328995,181,1,0,1,270,0,0,95,149,0,0,2,2,0,0,0,3,0,0,170.72
2018,Trim 4,novembro,22,645.11,1329005,294,1,1,1,285,,,,,,,,,,,,,0,0,391.61
2018,Trim 4,novembro,22,67656.33,1329036,7074,0,0,0,14931,162,45,684,1458,0,0,0,0,0,0,0,0,0,0,43703.28
2018,Trim 4,novembro,22,920.66,1329051,226,0,0,0,421,14,10,23,23,0,1,1,1,0,0,0,0,0,0,637.79
2018,Trim 4,novembro,22,698.64,1329058,252,0,0,0,270,3,3,3,11,0,0,0,2,0,0,0,0,0,0,460.15
2018,Trim 4,novembro,22,2165.11,1329072,285,1,1,1,722,5,3,5,6,0,0,0,0,0,0,0,0,1,1,1337.47
2018,Trim 4,novembro,22,2494.18,1329112,347,0,0,0,1203,18,7,18,18,0,0,0,0,0,0,0,0,0,0,1365.94
2018,Trim 4,novembro,22,303.84,1329113,201,0,0,0,270,,,,,,,,,,,,,0,0,220.96
2018,Trim 4,novembro,22,833.76,1329126,201,0,0,0,317,1,0,1,1,0,0,0,0,0,0,0,0,0,0,606.33
2018,Trim 4,novembro,22,1032.29,1329156,235,0,0,0,270,,,,,,,,,,,,,0,0,702.72
2018,Trim 4,novembro,22,525.35,1329165,332,1,1,1,522,12,10,12,12,2,2,2,2,0,0,0,0,0,0,296.21
2018,Trim 4,novembro,22,1303.6,1329169,275,0,0,0,674,,,,,,,,,,,,,0,0,821.08
2018,Trim 4,novembro,22,817.57,1329205,211,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.11
2018,Trim 4,novembro,22,1004.03,1329218,221,0,0,0,351,13,9,13,13,0,0,0,0,0,0,0,0,0,0,702.33
2018,Trim 4,novembro,22,46735.56,1329257,4626,18,18,18,8082,261,27,693,963,0,0,0,0,0,0,0,0,0,0,30483.9
2018,Trim 4,novembro,22,19366.24,1329277,1848,0,0,0,2696,168,40,860,1172,0,0,0,8,0,0,4,8,0,0,13286.24
2018,Trim 4,novembro,22,907.48,1329280,226,1,1,1,420,3,2,30,87,0,0,0,1,0,0,0,0,0,0,628.65
2018,Trim 4,novembro,22,20302.48,1329309,1808,0,0,0,9368,96,40,236,288,0,0,0,0,0,0,0,0,0,0,14064.48
2018,Trim 4,novembro,22,1018.07,1329311,270,0,0,0,270,0,0,2,16,0,0,0,1,0,0,0,0,0,0,647.49
2018,Trim 4,novembro,22,687.89,1329329,262,0,0,0,225,0,0,50,78,0,0,0,0,0,0,0,0,0,0,444.35
2018,Trim 4,novembro,22,1220.87,1329331,262,0,0,0,270,12,11,12,26,0,0,0,0,0,0,0,0,0,0,788.63
2018,Trim 4,novembro,22,965.87,1329375,301,1,1,1,270,3,1,3,3,0,0,0,0,0,0,0,0,0,0,578.39
2018,Trim 4,novembro,22,668.56,1329385,216,0,0,0,270,13,10,13,13,0,1,1,1,0,0,0,0,0,0,472.22
2018,Trim 4,novembro,22,661.17,1329392,196,0,0,0,270,3,3,103,135,0,0,0,0,0,0,0,0,0,0,485.51
2018,Trim 4,novembro,22,673.61,1329398,201,0,0,0,270,3,1,3,3,0,0,0,0,0,0,0,0,0,0,489.85
2018,Trim 4,novembro,22,606.63,1329412,337,0,0,0,270,13,11,16,55,0,0,1,1,0,0,0,0,0,0,338.74
2018,Trim 4,novembro,22,633.85,1329416,290,0,0,0,169,3,0,5,25,0,0,0,1,0,0,0,0,0,0,387.78
2018,Trim 4,novembro,22,2469.76,1329437,1568,0,0,0,2160,52,24,380,864,4,4,8,20,0,0,4,16,0,0,1813.6
2018,Trim 4,novembro,22,1157.17,1329515,316,0,0,0,421,2,0,2,2,0,0,0,0,0,0,0,0,0,0,673.06
2018,Trim 4,novembro,22,995.25,1329516,301,0,0,0,522,3,2,3,3,0,0,0,0,0,0,0,0,0,0,595.99
2018,Trim 4,novembro,22,13217.68,1329523,2776,8,8,8,5392,44,16,104,256,4,4,4,16,0,0,0,0,0,0,7238.72
2018,Trim 4,novembro,22,2002.69,1329532,321,1,1,1,719,12,7,12,25,0,0,0,0,0,0,0,0,0,0,1153.58
2018,Trim 4,novembro,22,512.57,1329544,231,0,0,0,446,,,,,,,,,,,,,1,1,351.65
2018,Trim 4,novembro,22,1771.1,1329573,321,0,0,0,270,2,0,35,207,0,0,2,6,0,0,0,0,0,0,1020.19
2018,Trim 4,novembro,22,19312,1329601,1880,0,0,0,2696,48,12,132,220,0,0,0,0,0,0,0,0,0,0,13146.4
2018,Trim 4,novembro,22,1916.56,1329603,316,1,1,1,526,,,,,,,,,,,,,0,0,1114.75
2018,Trim 4,novembro,22,22826.16,1329619,1608,0,0,0,4360,72,48,176,256,4,4,4,8,0,0,0,0,0,0,16599.44
2018,Trim 4,novembro,22,1652.79,1329629,211,1,1,1,1171,17,7,17,17,0,0,0,0,0,0,0,0,0,0,1178.81
2018,Trim 4,novembro,22,1270.26,1329642,311,0,0,0,270,0,0,143,278,0,0,0,0,0,0,0,0,0,0,746.04
2018,Trim 4,novembro,22,484.21,1329696,231,0,0,0,342,80,1,152,217,0,0,0,0,0,0,0,0,1,1,332.19
2018,Trim 4,novembro,22,823.49,1329709,290,0,0,0,526,1,0,1,1,0,0,0,0,0,0,0,0,0,0,503.79
2018,Trim 4,novembro,22,5024.56,1329765,1936,0,0,0,4048,20,0,48,80,0,0,8,8,0,0,4,8,0,0,3374.24
2018,Trim 4,novembro,22,847.06,1329804,290,1,1,1,270,,,,,,,,,,,,,1,1,518.2
2018,Trim 4,novembro,22,106652.7,1329812,7290,0,0,0,45495,153,36,549,891,0,0,27,72,0,0,0,0,0,0,67831.29
2018,Trim 4,novembro,22,906.04,1329829,201,0,0,0,455,3,2,69,142,0,0,0,3,0,0,0,0,0,0,658.89
2018,Trim 4,novembro,22,2000.92,1329830,294,0,0,0,607,16,10,16,16,0,0,0,0,0,0,0,0,0,0,1214.63
2018,Trim 4,novembro,22,1173.72,1329835,325,0,0,0,449,3,2,3,3,0,0,0,0,0,0,0,0,0,0,670.85
2018,Trim 4,novembro,22,524.76,1329838,270,1,0,1,419,0,0,2,7,0,0,0,2,0,0,0,0,0,0,333.75
2018,Trim 4,novembro,22,1106.25,1329892,301,0,0,0,337,1,0,1,1,0,1,1,1,0,0,0,0,0,0,662.46
2018,Trim 4,novembro,22,469.2,1329911,285,0,0,0,270,1,0,26,184,0,0,0,4,0,0,0,0,0,0,289.84
2018,Trim 4,novembro,22,16424.8,1329932,2320,0,0,0,4312,84,44,156,300,4,8,8,24,0,0,4,4,0,0,10048.16
2018,Trim 4,novembro,22,9240.96,1329976,1936,8,0,8,2496,28,12,160,240,0,0,0,0,0,0,0,0,0,0,6205.76
2018,Trim 4,novembro,22,876.64,1329998,242,1,1,1,287,5,2,56,137,0,0,4,11,0,0,0,1,0,0,588.71
2018,Trim 4,novembro,22,1138.26,1330002,270,0,0,0,270,4,0,38,60,0,0,0,0,0,0,0,0,0,0,723.93
2018,Trim 4,novembro,22,1254.17,1330014,290,1,1,1,270,,,,,,,,,,,,,0,0,767.26
2018,Trim 4,novembro,22,1196.89,1330044,196,2,1,2,493,1,1,6,17,0,0,0,1,0,0,0,0,0,0,878.89
2018,Trim 4,novembro,22,43827.75,1330078,8667,27,27,27,8856,108,27,378,792,0,0,0,18,0,0,0,0,0,0,25245.54
2018,Trim 4,novembro,22,680.26,1330087,196,0,0,0,455,2,1,2,69,0,0,0,0,0,0,0,0,0,0,499.52
2018,Trim 4,novembro,22,14645.76,1330098,1936,0,0,0,2696,48,0,244,372,0,0,0,4,0,0,0,0,0,0,9835.36
2018,Trim 4,novembro,22,1800.97,1330156,347,0,0,0,539,2,1,2,2,0,0,0,0,0,0,0,0,0,0,986.3
2018,Trim 4,novembro,22,877.7,1330216,347,0,0,0,327,0,0,0,16,0,0,0,4,0,0,0,0,0,0,480.67
2018,Trim 4,novembro,22,36489.76,1330262,2160,0,0,0,15280,40,12,148,200,0,0,0,0,0,0,0,0,0,0,23207.52
2018,Trim 4,novembro,22,1445.36,1330276,242,1,0,1,539,1,0,31,37,0,0,0,0,0,0,0,0,0,0,970.63
2018,Trim 4,novembro,22,837.37,1330296,196,0,0,0,364,5,0,33,120,0,0,2,4,0,0,0,1,0,0,614.89
2018,Trim 4,novembro,22,496.82,1330316,196,0,0,0,337,11,9,17,69,0,0,0,5,0,0,0,0,0,0,364.82
2018,Trim 4,novembro,22,548.01,1330346,205,0,0,0,275,0,0,31,94,0,0,0,0,0,0,0,0,1,1,395.44
2018,Trim 4,novembro,22,1107.73,1330361,290,1,1,1,428,0,0,2,3,0,0,0,0,0,0,0,0,0,0,677.67
2018,Trim 4,novembro,22,1156.63,1330363,196,0,0,0,539,,,,,,,,,,,,,0,0,849.33
2018,Trim 4,novembro,22,886.04,1330403,290,0,0,0,270,13,10,13,13,0,0,0,0,0,0,0,0,0,0,542.06
2018,Trim 4,novembro,22,3899.44,1330406,2056,0,0,0,3520,76,4,168,332,0,0,0,4,0,0,0,0,0,0,2543.44
2018,Trim 4,novembro,22,909.67,1330412,226,0,0,0,364,0,0,6,6,0,0,0,0,0,0,0,0,0,0,630.17
2018,Trim 4,novembro,22,497.96,1330445,262,0,0,0,364,1,1,10,11,0,0,2,2,0,0,0,0,0,0,321.66
2018,Trim 4,novembro,22,1117.79,1330447,216,1,0,1,337,2,1,72,72,0,0,4,4,0,0,0,0,0,0,789.53
2018,Trim 4,novembro,22,981.76,1330463,242,0,0,0,225,37,2,83,100,0,2,3,3,0,0,0,0,0,0,659.3
2018,Trim 4,novembro,22,475.89,1330488,247,0,0,0,270,3,0,145,268,0,0,0,0,0,0,0,0,0,0,316.49
